entity_id;total_amount_of_triples;relative_amount_of_triples
3459;11;0.004%
143;11;0.004%
8508;11;0.004%
10265;11;0.004%
11132;11;0.004%
995;11;0.004%
12783;11;0.004%
14323;11;0.004%
6233;11;0.004%
13900;11;0.004%
12570;11;0.004%
10468;11;0.004%
14232;11;0.004%
11934;11;0.004%
717;11;0.004%
11449;11;0.004%
5579;11;0.004%
8243;11;0.004%
131;11;0.004%
10220;11;0.004%
4990;11;0.004%
9559;11;0.004%
3248;11;0.004%
4704;11;0.004%
1213;11;0.004%
952;11;0.004%
11704;11;0.004%
6314;11;0.004%
265;11;0.004%
2527;11;0.004%
12287;11;0.004%
9291;11;0.004%
11015;11;0.004%
2399;11;0.004%
7764;11;0.004%
4971;11;0.004%
11267;11;0.004%
11584;11;0.004%
10640;11;0.004%
10877;11;0.004%
11295;11;0.004%
6663;11;0.004%
1919;11;0.004%
1634;11;0.004%
4257;11;0.004%
88;11;0.004%
9734;11;0.004%
3367;11;0.004%
5341;11;0.004%
3665;11;0.004%
4863;11;0.004%
12531;10;0.004%
7920;10;0.004%
3611;10;0.004%
2364;10;0.004%
13576;10;0.004%
12725;10;0.004%
8346;10;0.004%
2096;10;0.004%
5723;10;0.004%
12148;10;0.004%
12590;10;0.004%
12465;10;0.004%
7723;10;0.004%
4631;10;0.004%
5345;10;0.004%
12109;10;0.004%
9472;10;0.004%
3137;10;0.004%
10545;10;0.004%
4149;10;0.004%
7036;10;0.004%
14389;10;0.004%
3314;10;0.004%
2616;10;0.004%
11408;10;0.004%
9462;10;0.004%
4976;10;0.004%
13748;10;0.004%
13226;10;0.004%
2655;10;0.004%
5749;10;0.004%
7513;10;0.004%
1733;10;0.004%
12545;10;0.004%
2583;10;0.004%
13772;10;0.004%
7412;10;0.004%
807;10;0.004%
4334;10;0.004%
6372;10;0.004%
9328;10;0.004%
3774;10;0.004%
13239;10;0.004%
2203;10;0.004%
10362;10;0.004%
10786;10;0.004%
3625;10;0.004%
3905;10;0.004%
13180;10;0.004%
8577;10;0.004%
1070;10;0.004%
5195;10;0.004%
9747;10;0.004%
13501;10;0.004%
4606;10;0.004%
442;10;0.004%
11755;10;0.004%
5459;10;0.004%
6465;10;0.004%
1581;10;0.004%
3680;10;0.004%
9180;10;0.004%
3510;10;0.004%
11305;10;0.004%
3539;10;0.004%
13023;10;0.004%
4765;10;0.004%
10222;10;0.004%
4179;10;0.004%
5580;10;0.004%
3095;10;0.004%
10923;10;0.004%
2154;10;0.004%
2345;10;0.004%
11316;10;0.004%
8072;10;0.004%
5950;10;0.004%
13276;10;0.004%
7934;10;0.004%
13132;10;0.004%
12978;10;0.004%
6273;10;0.004%
11250;10;0.004%
1579;10;0.004%
11493;10;0.004%
6329;10;0.004%
7762;10;0.004%
7524;10;0.004%
12392;10;0.004%
2100;10;0.004%
2212;10;0.004%
11436;10;0.004%
10013;10;0.004%
14326;10;0.004%
5535;10;0.004%
10911;10;0.004%
4363;10;0.004%
4033;10;0.004%
443;10;0.004%
13701;10;0.004%
8996;10;0.004%
10129;10;0.004%
3750;10;0.004%
7704;10;0.004%
1380;10;0.004%
8765;10;0.004%
14227;10;0.004%
1901;10;0.004%
4685;10;0.004%
3723;10;0.004%
3833;10;0.004%
4181;10;0.004%
7387;10;0.004%
7933;10;0.004%
4910;10;0.004%
9967;10;0.004%
3560;10;0.004%
8018;10;0.004%
1916;10;0.004%
5648;10;0.004%
8815;10;0.004%
4211;10;0.004%
11935;10;0.004%
10197;10;0.004%
405;10;0.004%
862;10;0.004%
3507;10;0.004%
8398;10;0.004%
8183;10;0.004%
4796;10;0.004%
5663;10;0.004%
11301;10;0.004%
10312;10;0.004%
3124;10;0.004%
9501;10;0.004%
11110;10;0.004%
4357;10;0.004%
1782;10;0.004%
711;10;0.004%
11045;10;0.004%
13156;10;0.004%
4753;10;0.004%
6796;10;0.004%
12333;10;0.004%
3772;10;0.004%
449;10;0.004%
1327;10;0.004%
10414;10;0.004%
4086;10;0.004%
727;10;0.004%
9858;10;0.004%
8031;10;0.004%
13793;10;0.004%
4285;10;0.004%
2731;10;0.004%
4535;10;0.004%
14409;10;0.004%
11108;10;0.004%
6042;10;0.004%
9557;10;0.004%
23;10;0.004%
4962;10;0.004%
14494;10;0.004%
1250;10;0.004%
1270;10;0.004%
8351;10;0.004%
7875;10;0.004%
13913;10;0.004%
2140;10;0.004%
12344;10;0.004%
8328;10;0.004%
970;10;0.004%
4799;10;0.004%
83;10;0.004%
198;10;0.004%
1449;10;0.004%
39;10;0.004%
13390;10;0.004%
12093;10;0.004%
2734;10;0.004%
2209;10;0.004%
37;10;0.004%
6565;10;0.004%
1785;10;0.004%
5363;10;0.004%
12461;10;0.004%
9757;10;0.004%
14338;10;0.004%
11036;10;0.004%
2131;10;0.004%
13977;10;0.004%
1593;10;0.004%
8065;10;0.004%
9863;10;0.004%
4880;10;0.004%
10311;10;0.004%
4771;10;0.004%
4805;10;0.004%
7181;10;0.004%
7592;10;0.004%
10363;10;0.004%
10168;10;0.004%
14271;10;0.004%
9035;10;0.004%
945;10;0.004%
4861;10;0.004%
9045;10;0.004%
12428;10;0.004%
10979;10;0.004%
11422;10;0.004%
5884;10;0.004%
3515;10;0.004%
4243;10;0.004%
8938;10;0.004%
1915;10;0.004%
9489;10;0.004%
4266;10;0.004%
11839;10;0.004%
6827;10;0.004%
475;10;0.004%
10340;10;0.004%
4807;10;0.004%
9894;10;0.004%
11445;10;0.004%
9525;10;0.004%
13881;10;0.004%
7910;10;0.004%
1770;10;0.004%
1740;10;0.004%
815;10;0.004%
4141;10;0.004%
9119;10;0.004%
7318;10;0.004%
4020;10;0.004%
10275;10;0.004%
4224;10;0.004%
2269;10;0.004%
4456;10;0.004%
8075;10;0.004%
3347;10;0.004%
8586;10;0.004%
406;10;0.004%
4768;10;0.004%
11135;10;0.004%
3627;10;0.004%
2381;10;0.004%
491;10;0.004%
8813;10;0.004%
10518;10;0.004%
4812;10;0.004%
2;10;0.004%
13057;10;0.004%
11030;10;0.004%
4766;10;0.004%
10146;10;0.004%
6310;10;0.004%
737;10;0.004%
10276;10;0.004%
12959;10;0.004%
13452;10;0.004%
2142;10;0.004%
2759;10;0.004%
8266;10;0.004%
2353;10;0.004%
11163;10;0.004%
8988;10;0.004%
48;10;0.004%
4042;10;0.004%
11725;10;0.004%
6118;10;0.004%
10247;10;0.004%
12410;10;0.004%
4226;10;0.004%
3157;10;0.004%
4732;10;0.004%
11505;10;0.004%
5719;10;0.004%
9651;10;0.004%
11386;10;0.004%
1682;10;0.004%
7965;10;0.004%
2511;10;0.004%
2162;10;0.004%
3455;10;0.004%
3288;10;0.004%
11388;10;0.004%
11455;10;0.004%
1492;10;0.004%
1123;10;0.004%
11532;10;0.004%
10856;10;0.004%
4615;10;0.004%
5892;10;0.004%
2807;10;0.004%
1654;10;0.004%
1748;10;0.004%
8126;10;0.004%
13384;10;0.004%
3505;10;0.004%
2727;10;0.004%
11286;10;0.004%
5232;10;0.004%
5694;10;0.004%
10216;10;0.004%
13003;10;0.004%
1665;10;0.004%
9478;10;0.004%
5360;10;0.004%
3349;10;0.004%
8060;10;0.004%
5673;10;0.004%
4048;10;0.004%
7626;10;0.004%
14357;10;0.004%
4953;10;0.004%
4056;10;0.004%
3310;10;0.004%
3437;10;0.004%
2566;10;0.004%
2769;10;0.004%
9789;10;0.004%
13837;10;0.004%
962;10;0.004%
247;10;0.004%
3320;10;0.004%
492;10;0.004%
603;10;0.004%
1922;10;0.004%
10204;10;0.004%
9740;10;0.004%
11355;10;0.004%
11781;10;0.004%
11775;10;0.004%
9655;10;0.004%
4605;10;0.004%
4150;10;0.004%
4098;10;0.004%
948;10;0.004%
10226;10;0.004%
306;10;0.004%
12205;10;0.004%
4137;10;0.004%
4132;10;0.004%
4461;10;0.004%
549;10;0.004%
10118;10;0.004%
1863;10;0.004%
4909;10;0.004%
4879;10;0.004%
11438;10;0.004%
3533;10;0.004%
3413;10;0.004%
5724;10;0.004%
13818;10;0.004%
4355;10;0.004%
6869;10;0.004%
9589;10;0.004%
11149;10;0.004%
2526;10;0.004%
10527;10;0.004%
13785;10;0.004%
8463;10;0.004%
4077;10;0.004%
3912;10;0.004%
2045;10;0.004%
4634;10;0.004%
11667;10;0.004%
1058;10;0.004%
9577;10;0.004%
11697;10;0.004%
10679;10;0.004%
9282;10;0.004%
12331;10;0.004%
5727;10;0.004%
13769;10;0.004%
7632;10;0.004%
4215;10;0.004%
2521;10;0.004%
13502;10;0.004%
70;10;0.004%
10410;10;0.004%
5191;10;0.004%
3509;10;0.004%
12658;10;0.004%
8965;10;0.004%
2668;10;0.004%
8196;10;0.004%
4622;10;0.004%
8740;10;0.004%
5021;10;0.004%
5594;10;0.004%
6056;10;0.004%
13245;10;0.004%
11081;10;0.004%
9508;10;0.004%
9566;10;0.004%
6621;10;0.004%
14116;10;0.004%
9835;10;0.004%
1641;10;0.004%
3346;10;0.004%
10594;10;0.004%
8607;10;0.004%
13135;10;0.004%
3416;10;0.004%
13784;10;0.004%
1819;10;0.004%
11410;10;0.004%
10479;10;0.004%
2343;10;0.004%
14324;10;0.004%
9888;10;0.004%
2238;10;0.004%
4143;9;0.003%
11136;9;0.003%
13249;9;0.003%
12800;9;0.003%
231;9;0.003%
1831;9;0.003%
809;9;0.003%
10217;9;0.003%
4472;9;0.003%
8375;9;0.003%
2149;9;0.003%
583;9;0.003%
4642;9;0.003%
5176;9;0.003%
11930;9;0.003%
7001;9;0.003%
4471;9;0.003%
2604;9;0.003%
7414;9;0.003%
9523;9;0.003%
440;9;0.003%
9364;9;0.003%
2995;9;0.003%
13319;9;0.003%
775;9;0.003%
11561;9;0.003%
9097;9;0.003%
10192;9;0.003%
6730;9;0.003%
4882;9;0.003%
8931;9;0.003%
1903;9;0.003%
4274;9;0.003%
9560;9;0.003%
9194;9;0.003%
14505;9;0.003%
5383;9;0.003%
2773;9;0.003%
4062;9;0.003%
835;9;0.003%
12386;9;0.003%
4259;9;0.003%
12309;9;0.003%
14507;9;0.003%
898;9;0.003%
13047;9;0.003%
4774;9;0.003%
5269;9;0.003%
4787;9;0.003%
787;9;0.003%
10219;9;0.003%
9936;9;0.003%
2614;9;0.003%
1382;9;0.003%
13961;9;0.003%
563;9;0.003%
4776;9;0.003%
212;9;0.003%
999;9;0.003%
1212;9;0.003%
8964;9;0.003%
4084;9;0.003%
12613;9;0.003%
10022;9;0.003%
7361;9;0.003%
12550;9;0.003%
13968;9;0.003%
11979;9;0.003%
7753;9;0.003%
7545;9;0.003%
5928;9;0.003%
12894;9;0.003%
12990;9;0.003%
2854;9;0.003%
12125;9;0.003%
2883;9;0.003%
5300;9;0.003%
9171;9;0.003%
4282;9;0.003%
11788;9;0.003%
1024;9;0.003%
2438;9;0.003%
13893;9;0.003%
13857;9;0.003%
5598;9;0.003%
6859;9;0.003%
4072;9;0.003%
13904;9;0.003%
12586;9;0.003%
7788;9;0.003%
11385;9;0.003%
9555;9;0.003%
4316;9;0.003%
13041;9;0.003%
4667;9;0.003%
4184;9;0.003%
3316;9;0.003%
7908;9;0.003%
10268;9;0.003%
10387;9;0.003%
7174;9;0.003%
11942;9;0.003%
4901;9;0.003%
13274;9;0.003%
4632;9;0.003%
6729;9;0.003%
6378;9;0.003%
12318;9;0.003%
13699;9;0.003%
630;9;0.003%
6981;9;0.003%
1935;9;0.003%
9837;9;0.003%
12064;9;0.003%
3946;9;0.003%
2876;9;0.003%
14109;9;0.003%
12039;9;0.003%
3877;9;0.003%
4908;9;0.003%
725;9;0.003%
8164;9;0.003%
4430;9;0.003%
10918;9;0.003%
14269;9;0.003%
4121;9;0.003%
9278;9;0.003%
4609;9;0.003%
7911;9;0.003%
11562;9;0.003%
3768;9;0.003%
5834;9;0.003%
8703;9;0.003%
984;9;0.003%
11462;9;0.003%
9251;9;0.003%
9033;9;0.003%
4827;9;0.003%
2433;9;0.003%
10514;9;0.003%
12979;9;0.003%
9298;9;0.003%
7330;9;0.003%
12492;9;0.003%
9730;9;0.003%
4384;9;0.003%
566;9;0.003%
5384;9;0.003%
3678;9;0.003%
5094;9;0.003%
13009;9;0.003%
3424;9;0.003%
5869;9;0.003%
1679;9;0.003%
2458;9;0.003%
10213;9;0.003%
5538;9;0.003%
8576;9;0.003%
4321;9;0.003%
13293;9;0.003%
14079;9;0.003%
838;9;0.003%
9633;9;0.003%
1729;9;0.003%
7555;9;0.003%
5967;9;0.003%
11116;9;0.003%
4394;9;0.003%
2629;9;0.003%
11980;9;0.003%
5075;9;0.003%
3306;9;0.003%
11204;9;0.003%
7900;9;0.003%
12554;9;0.003%
6962;9;0.003%
4322;9;0.003%
6428;9;0.003%
11266;9;0.003%
2914;9;0.003%
2005;9;0.003%
439;9;0.003%
7940;9;0.003%
4773;9;0.003%
2361;9;0.003%
11600;9;0.003%
396;9;0.003%
8007;9;0.003%
12765;9;0.003%
6768;9;0.003%
4346;9;0.003%
9182;9;0.003%
4368;9;0.003%
3656;9;0.003%
8316;9;0.003%
13364;9;0.003%
6352;9;0.003%
13953;9;0.003%
1108;9;0.003%
7915;9;0.003%
2958;9;0.003%
324;9;0.003%
13652;9;0.003%
7936;9;0.003%
8575;9;0.003%
10826;9;0.003%
5656;9;0.003%
11846;9;0.003%
2362;9;0.003%
12441;9;0.003%
11003;9;0.003%
9871;9;0.003%
4101;9;0.003%
4081;9;0.003%
4082;9;0.003%
3230;9;0.003%
2290;9;0.003%
9802;9;0.003%
10462;9;0.003%
207;9;0.003%
7071;9;0.003%
1118;9;0.003%
9684;9;0.003%
10246;9;0.003%
2200;9;0.003%
8294;9;0.003%
738;9;0.003%
2835;9;0.003%
590;9;0.003%
11491;9;0.003%
4678;9;0.003%
6658;9;0.003%
5034;9;0.003%
10515;9;0.003%
842;9;0.003%
4199;9;0.003%
7369;9;0.003%
5033;9;0.003%
4227;9;0.003%
10857;9;0.003%
13906;9;0.003%
14083;9;0.003%
4018;9;0.003%
5023;9;0.003%
4627;9;0.003%
11170;9;0.003%
10727;9;0.003%
12593;9;0.003%
14156;9;0.003%
13980;9;0.003%
12610;9;0.003%
119;9;0.003%
173;9;0.003%
12203;9;0.003%
8010;9;0.003%
4370;9;0.003%
3453;9;0.003%
9876;9;0.003%
4709;9;0.003%
12087;9;0.003%
13602;9;0.003%
6276;9;0.003%
11581;9;0.003%
4299;9;0.003%
10461;9;0.003%
4989;9;0.003%
6283;9;0.003%
5829;9;0.003%
10888;9;0.003%
11292;9;0.003%
1632;9;0.003%
10156;9;0.003%
7889;9;0.003%
3780;9;0.003%
2150;9;0.003%
7448;9;0.003%
2428;9;0.003%
11512;9;0.003%
184;9;0.003%
4524;9;0.003%
14501;9;0.003%
2523;9;0.003%
12918;9;0.003%
3657;9;0.003%
4348;9;0.003%
3106;9;0.003%
12520;9;0.003%
10871;9;0.003%
12770;9;0.003%
5889;9;0.003%
4810;9;0.003%
4290;9;0.003%
4067;9;0.003%
2667;9;0.003%
3323;9;0.003%
8423;9;0.003%
13959;9;0.003%
4576;9;0.003%
12233;9;0.003%
4327;9;0.003%
3077;9;0.003%
9191;9;0.003%
3616;9;0.003%
7939;9;0.003%
13119;9;0.003%
10816;9;0.003%
14429;9;0.003%
1353;9;0.003%
8438;9;0.003%
2803;9;0.003%
8401;9;0.003%
3276;9;0.003%
3752;9;0.003%
3127;9;0.003%
8682;9;0.003%
7833;9;0.003%
4303;9;0.003%
4712;9;0.003%
944;9;0.003%
1832;9;0.003%
4877;9;0.003%
10533;9;0.003%
1689;9;0.003%
11847;9;0.003%
4127;9;0.003%
2400;9;0.003%
4761;9;0.003%
957;9;0.003%
3915;9;0.003%
7525;9;0.003%
3694;9;0.003%
4118;9;0.003%
4717;9;0.003%
1002;9;0.003%
10976;9;0.003%
11803;9;0.003%
13260;9;0.003%
5394;9;0.003%
4196;9;0.003%
1026;9;0.003%
8251;9;0.003%
7325;9;0.003%
5714;9;0.003%
6498;9;0.003%
10138;9;0.003%
7060;9;0.003%
850;9;0.003%
4724;9;0.003%
4353;9;0.003%
4109;9;0.003%
13891;9;0.003%
118;9;0.003%
11477;9;0.003%
565;9;0.003%
1453;9;0.003%
3982;9;0.003%
5695;9;0.003%
11772;9;0.003%
13809;9;0.003%
11569;9;0.003%
3432;9;0.003%
13273;9;0.003%
7903;9;0.003%
6190;9;0.003%
5455;9;0.003%
12569;9;0.003%
13046;9;0.003%
4838;9;0.003%
2519;9;0.003%
3026;9;0.003%
4271;9;0.003%
2075;9;0.003%
1936;9;0.003%
4060;9;0.003%
11271;9;0.003%
13901;9;0.003%
5008;9;0.003%
1296;9;0.003%
5069;9;0.003%
1155;9;0.003%
13706;9;0.003%
12137;9;0.003%
10506;9;0.003%
11871;9;0.003%
6129;8;0.003%
4201;8;0.003%
11078;8;0.003%
6662;8;0.003%
13423;8;0.003%
4920;8;0.003%
2435;8;0.003%
14432;8;0.003%
10088;8;0.003%
2321;8;0.003%
7056;8;0.003%
13909;8;0.003%
9806;8;0.003%
8378;8;0.003%
7257;8;0.003%
6996;8;0.003%
12365;8;0.003%
3280;8;0.003%
11859;8;0.003%
11377;8;0.003%
4030;8;0.003%
4811;8;0.003%
5690;8;0.003%
3756;8;0.003%
10529;8;0.003%
12445;8;0.003%
7296;8;0.003%
12663;8;0.003%
3160;8;0.003%
1381;8;0.003%
4598;8;0.003%
111;8;0.003%
4640;8;0.003%
4978;8;0.003%
4715;8;0.003%
1215;8;0.003%
14000;8;0.003%
11699;8;0.003%
4735;8;0.003%
2706;8;0.003%
11080;8;0.003%
7121;8;0.003%
1553;8;0.003%
1583;8;0.003%
1127;8;0.003%
4918;8;0.003%
4853;8;0.003%
2213;8;0.003%
12538;8;0.003%
1347;8;0.003%
14445;8;0.003%
3341;8;0.003%
367;8;0.003%
1218;8;0.003%
14500;8;0.003%
12435;8;0.003%
1437;8;0.003%
3577;8;0.003%
12615;8;0.003%
6803;8;0.003%
13542;8;0.003%
10093;8;0.003%
7676;8;0.003%
12078;8;0.003%
12774;8;0.003%
3290;8;0.003%
3851;8;0.003%
9704;8;0.003%
1746;8;0.003%
12686;8;0.003%
9141;8;0.003%
5032;8;0.003%
9275;8;0.003%
5910;8;0.003%
7371;8;0.003%
14477;8;0.003%
6306;8;0.003%
11085;8;0.003%
4260;8;0.003%
9751;8;0.003%
9474;8;0.003%
10900;8;0.003%
3755;8;0.003%
4695;8;0.003%
4364;8;0.003%
4308;8;0.003%
6754;8;0.003%
6561;8;0.003%
8530;8;0.003%
4837;8;0.003%
4312;8;0.003%
4333;8;0.003%
4881;8;0.003%
332;8;0.003%
10234;8;0.003%
4902;8;0.003%
4147;8;0.003%
1280;8;0.003%
7817;8;0.003%
35;8;0.003%
10528;8;0.003%
82;8;0.003%
826;8;0.003%
200;8;0.003%
4190;8;0.003%
13355;8;0.003%
6928;8;0.003%
163;8;0.003%
3418;8;0.003%
192;8;0.003%
698;8;0.003%
14263;8;0.003%
3620;8;0.003%
3749;8;0.003%
1474;8;0.003%
12829;8;0.003%
4080;8;0.003%
10283;8;0.003%
730;8;0.003%
4344;8;0.003%
10913;8;0.003%
7918;8;0.003%
12511;8;0.003%
8700;8;0.003%
2547;8;0.003%
3683;8;0.003%
983;8;0.003%
4593;8;0.003%
6302;8;0.003%
10196;8;0.003%
8329;8;0.003%
3351;8;0.003%
12805;8;0.003%
11873;8;0.003%
5571;8;0.003%
1739;8;0.003%
5184;8;0.003%
11447;8;0.003%
11528;8;0.003%
2516;8;0.003%
7294;8;0.003%
5843;8;0.003%
10125;8;0.003%
1470;8;0.003%
2839;8;0.003%
1475;8;0.003%
2299;8;0.003%
6567;8;0.003%
9721;8;0.003%
5085;8;0.003%
8685;8;0.003%
4411;8;0.003%
5270;8;0.003%
12075;8;0.003%
5213;8;0.003%
11420;8;0.003%
2326;8;0.003%
10963;8;0.003%
12565;8;0.003%
13750;8;0.003%
4798;8;0.003%
4726;8;0.003%
8932;8;0.003%
8407;8;0.003%
201;8;0.003%
4785;8;0.003%
13932;8;0.003%
5462;8;0.003%
7715;8;0.003%
3761;8;0.003%
13589;8;0.003%
14006;8;0.003%
2386;8;0.003%
11730;8;0.003%
10973;8;0.003%
2133;8;0.003%
13275;8;0.003%
1806;8;0.003%
4676;8;0.003%
8705;8;0.003%
8067;8;0.003%
4095;8;0.003%
1251;8;0.003%
4329;8;0.003%
14396;8;0.003%
13813;8;0.003%
2752;8;0.003%
3421;8;0.003%
1274;8;0.003%
9435;8;0.003%
2069;8;0.003%
11821;8;0.003%
615;8;0.003%
5793;8;0.003%
4734;8;0.003%
2427;8;0.003%
11451;8;0.003%
4871;8;0.003%
13789;8;0.003%
13248;8;0.003%
14007;8;0.003%
4820;8;0.003%
8319;8;0.003%
205;8;0.003%
8017;8;0.003%
12695;8;0.003%
4070;8;0.003%
12209;8;0.003%
6289;8;0.003%
4977;8;0.003%
2480;8;0.003%
9049;8;0.003%
973;8;0.003%
1355;8;0.003%
2546;8;0.003%
4263;8;0.003%
11707;8;0.003%
2019;8;0.003%
12213;8;0.003%
11921;8;0.003%
7557;8;0.003%
2853;8;0.003%
7669;8;0.003%
1369;8;0.003%
13998;8;0.003%
12235;8;0.003%
3518;8;0.003%
12476;8;0.003%
8667;8;0.003%
9627;8;0.003%
3834;8;0.003%
12478;8;0.003%
5185;8;0.003%
10326;8;0.003%
4280;8;0.003%
3973;8;0.003%
14284;8;0.003%
5353;8;0.003%
12199;8;0.003%
1035;8;0.003%
3155;8;0.003%
13860;8;0.003%
2455;8;0.003%
12567;8;0.003%
6027;8;0.003%
1115;8;0.003%
11538;8;0.003%
4256;8;0.003%
10143;8;0.003%
2414;8;0.003%
6551;8;0.003%
12207;8;0.003%
1784;8;0.003%
9366;8;0.003%
655;8;0.003%
10517;8;0.003%
3594;8;0.003%
4305;8;0.003%
10815;8;0.003%
9630;8;0.003%
4711;8;0.003%
3930;8;0.003%
547;8;0.003%
4600;8;0.003%
12164;8;0.003%
12431;8;0.003%
14427;8;0.003%
14254;8;0.003%
12526;8;0.003%
13918;8;0.003%
12462;8;0.003%
14166;8;0.003%
4319;8;0.003%
9989;8;0.003%
806;8;0.003%
12986;8;0.003%
13841;8;0.003%
5072;8;0.003%
3759;8;0.003%
6953;8;0.003%
12200;8;0.003%
4238;8;0.003%
5311;8;0.003%
4296;8;0.003%
4608;8;0.003%
8998;8;0.003%
2295;8;0.003%
12976;8;0.003%
1830;8;0.003%
8608;8;0.003%
5970;8;0.003%
9277;8;0.003%
7141;8;0.003%
2080;8;0.003%
9217;8;0.003%
2574;8;0.003%
2508;8;0.003%
5680;8;0.003%
7450;8;0.003%
4107;8;0.003%
11646;8;0.003%
4188;8;0.003%
13016;8;0.003%
14014;8;0.003%
12863;8;0.003%
3229;8;0.003%
2637;8;0.003%
7052;8;0.003%
4617;8;0.003%
8061;8;0.003%
508;8;0.003%
10203;8;0.003%
4719;8;0.003%
10099;8;0.003%
3104;8;0.003%
6159;8;0.003%
7044;8;0.003%
10817;8;0.003%
10075;8;0.003%
1208;8;0.003%
101;8;0.003%
3804;8;0.003%
4604;8;0.003%
13504;8;0.003%
6009;8;0.003%
4815;8;0.003%
11851;8;0.003%
1308;8;0.003%
6111;8;0.003%
13528;8;0.003%
1278;8;0.003%
3993;8;0.003%
14350;8;0.003%
12132;8;0.003%
4727;8;0.003%
14343;8;0.003%
10447;8;0.003%
11848;8;0.003%
9114;8;0.003%
12265;8;0.003%
1799;8;0.003%
7795;8;0.003%
3148;8;0.003%
1765;8;0.003%
11127;8;0.003%
12548;8;0.003%
4767;8;0.003%
13125;8;0.003%
2172;8;0.003%
13205;8;0.003%
11763;8;0.003%
12171;8;0.003%
2970;8;0.003%
4405;8;0.003%
2851;8;0.003%
11287;8;0.003%
4343;8;0.003%
112;8;0.003%
9926;8;0.003%
1110;8;0.003%
9984;8;0.003%
4075;8;0.003%
4043;8;0.003%
12544;8;0.003%
3760;8;0.003%
13487;8;0.003%
4852;8;0.003%
11711;8;0.003%
10445;8;0.003%
5320;8;0.003%
6610;8;0.003%
462;8;0.003%
2001;8;0.003%
13642;8;0.003%
12742;8;0.003%
4116;8;0.003%
277;8;0.003%
4730;8;0.003%
4345;8;0.003%
1538;8;0.003%
6304;8;0.003%
2022;8;0.003%
12211;8;0.003%
10114;8;0.003%
10760;8;0.003%
13978;8;0.003%
1555;8;0.003%
7271;8;0.003%
4968;8;0.003%
13741;8;0.003%
9069;8;0.003%
3217;8;0.003%
891;8;0.003%
10042;8;0.003%
4323;8;0.003%
8322;8;0.003%
2352;8;0.003%
1180;8;0.003%
4328;8;0.003%
1495;8;0.003%
823;8;0.003%
300;8;0.003%
2757;8;0.003%
11784;8;0.003%
11783;8;0.003%
8985;8;0.003%
8383;8;0.003%
9360;8;0.003%
822;8;0.003%
2281;8;0.003%
161;8;0.003%
2346;8;0.003%
2376;8;0.003%
3063;8;0.003%
452;8;0.003%
8564;8;0.003%
4706;8;0.003%
4029;8;0.003%
5679;7;0.003%
5108;7;0.003%
5178;7;0.003%
8945;7;0.003%
4464;7;0.003%
3878;7;0.003%
14293;7;0.003%
2413;7;0.003%
1454;7;0.003%
13129;7;0.003%
4826;7;0.003%
5867;7;0.003%
2838;7;0.003%
11265;7;0.003%
4722;7;0.003%
10310;7;0.003%
644;7;0.003%
6210;7;0.003%
13485;7;0.003%
3292;7;0.003%
4942;7;0.003%
3430;7;0.003%
7852;7;0.003%
4340;7;0.003%
5046;7;0.003%
220;7;0.003%
10107;7;0.003%
11219;7;0.003%
1905;7;0.003%
4049;7;0.003%
601;7;0.003%
1804;7;0.003%
11342;7;0.003%
1414;7;0.003%
2917;7;0.003%
1289;7;0.003%
6265;7;0.003%
4534;7;0.003%
6861;7;0.003%
11928;7;0.003%
6272;7;0.003%
6845;7;0.003%
1203;7;0.003%
4674;7;0.003%
7593;7;0.003%
4924;7;0.003%
9506;7;0.003%
11060;7;0.003%
512;7;0.003%
1648;7;0.003%
12667;7;0.003%
8812;7;0.003%
4672;7;0.003%
286;7;0.003%
4660;7;0.003%
486;7;0.003%
10050;7;0.003%
1095;7;0.003%
8309;7;0.003%
13547;7;0.003%
13343;7;0.003%
13325;7;0.003%
14286;7;0.003%
12903;7;0.003%
11564;7;0.003%
4652;7;0.003%
6554;7;0.003%
6766;7;0.003%
12284;7;0.003%
364;7;0.003%
6751;7;0.003%
3753;7;0.003%
13068;7;0.003%
100;7;0.003%
4074;7;0.003%
4287;7;0.003%
7102;7;0.003%
1776;7;0.003%
4931;7;0.003%
4469;7;0.003%
4729;7;0.003%
267;7;0.003%
13323;7;0.003%
13889;7;0.003%
2077;7;0.003%
4096;7;0.003%
1728;7;0.003%
4856;7;0.003%
10027;7;0.003%
13357;7;0.003%
5044;7;0.003%
4930;7;0.003%
8851;7;0.003%
3422;7;0.003%
4051;7;0.003%
537;7;0.003%
5202;7;0.003%
3362;7;0.003%
10379;7;0.003%
2585;7;0.003%
13403;7;0.003%
13767;7;0.003%
11138;7;0.003%
10124;7;0.003%
10600;7;0.003%
12390;7;0.003%
5564;7;0.003%
13775;7;0.003%
12097;7;0.003%
2578;7;0.003%
13433;7;0.003%
12098;7;0.003%
3690;7;0.003%
747;7;0.003%
9312;7;0.003%
13049;7;0.003%
4782;7;0.003%
7623;7;0.003%
4670;7;0.003%
13729;7;0.003%
14345;7;0.003%
4021;7;0.003%
13133;7;0.003%
61;7;0.003%
9463;7;0.003%
12245;7;0.003%
12748;7;0.003%
1560;7;0.003%
11380;7;0.003%
5045;7;0.003%
11397;7;0.003%
2300;7;0.003%
3567;7;0.003%
6308;7;0.003%
2925;7;0.003%
12114;7;0.003%
1292;7;0.003%
5654;7;0.003%
656;7;0.003%
11701;7;0.003%
14301;7;0.003%
818;7;0.003%
