entity_id;total_amount_of_triples;relative_amount_of_triples
4809;19;0.004%
2765;19;0.004%
5040;19;0.004%
2600;19;0.004%
5152;19;0.004%
800;19;0.004%
5301;19;0.004%
10251;19;0.004%
10984;19;0.004%
5181;19;0.004%
409;19;0.004%
6193;19;0.004%
7605;19;0.004%
4398;19;0.004%
8246;19;0.004%
8464;19;0.004%
6341;19;0.004%
6865;19;0.004%
11685;19;0.004%
7536;19;0.004%
3739;19;0.004%
5089;19;0.004%
6706;19;0.004%
14574;19;0.004%
13174;19;0.004%
5179;19;0.004%
8032;19;0.004%
3011;19;0.004%
13185;19;0.004%
5160;19;0.004%
3789;19;0.004%
6158;19;0.004%
989;19;0.004%
8837;19;0.004%
4787;19;0.004%
7859;19;0.004%
1169;19;0.004%
1614;19;0.004%
8520;19;0.004%
1140;19;0.004%
6265;19;0.004%
6845;19;0.004%
3500;19;0.004%
1596;19;0.004%
4329;19;0.004%
1841;19;0.004%
13560;19;0.004%
3601;19;0.004%
2658;19;0.004%
3265;19;0.004%
1173;19;0.004%
14157;19;0.004%
8857;19;0.004%
13718;19;0.004%
5847;19;0.004%
1662;19;0.004%
13949;19;0.004%
11948;19;0.004%
3407;19;0.004%
1185;19;0.004%
8076;19;0.004%
3995;19;0.004%
65;19;0.004%
6366;19;0.004%
10331;19;0.004%
942;19;0.004%
6005;19;0.004%
14939;19;0.004%
4807;19;0.004%
12814;19;0.004%
4702;19;0.004%
1129;19;0.004%
1824;19;0.004%
1914;19;0.004%
9688;19;0.004%
7517;19;0.004%
6504;19;0.004%
5053;19;0.004%
11082;19;0.004%
6397;19;0.004%
4122;19;0.004%
1073;19;0.004%
3967;19;0.004%
11754;19;0.004%
13722;19;0.004%
4524;19;0.004%
12769;19;0.004%
10051;19;0.004%
7872;19;0.004%
8733;19;0.004%
4391;19;0.004%
13358;19;0.004%
12877;19;0.004%
4476;19;0.004%
13677;19;0.004%
13596;19;0.004%
4550;19;0.004%
11763;19;0.004%
12181;19;0.004%
4351;19;0.004%
6815;19;0.004%
5172;19;0.004%
4951;19;0.004%
6308;19;0.004%
6711;19;0.004%
13688;19;0.004%
2496;19;0.004%
4582;19;0.004%
7107;19;0.004%
1749;19;0.004%
614;19;0.004%
5887;19;0.004%
11453;19;0.004%
3438;19;0.004%
14432;19;0.004%
10615;19;0.004%
10718;19;0.004%
12565;19;0.004%
13769;19;0.004%
11437;19;0.004%
11789;19;0.004%
797;19;0.004%
6807;19;0.004%
7312;19;0.004%
12431;19;0.004%
9456;19;0.004%
11275;19;0.004%
9588;19;0.004%
11158;19;0.004%
2472;19;0.004%
11079;19;0.004%
8551;19;0.004%
5116;19;0.004%
9341;19;0.004%
7424;19;0.004%
4468;19;0.004%
13271;19;0.004%
13398;19;0.004%
8465;19;0.004%
5364;19;0.004%
4594;19;0.004%
13990;19;0.004%
14353;19;0.004%
14836;19;0.004%
8134;19;0.004%
3771;19;0.004%
631;19;0.004%
2689;19;0.004%
8450;19;0.004%
10960;19;0.004%
3047;19;0.004%
14499;19;0.004%
12711;19;0.004%
7722;19;0.004%
1350;19;0.004%
4800;19;0.004%
5600;19;0.004%
4562;19;0.004%
14482;19;0.004%
6401;19;0.004%
12506;19;0.004%
5056;19;0.004%
12516;19;0.004%
6836;19;0.004%
9056;19;0.004%
5214;19;0.004%
6443;19;0.004%
2731;19;0.004%
3077;19;0.004%
2671;19;0.004%
1621;19;0.004%
1592;19;0.004%
10827;19;0.004%
13658;19;0.004%
11156;19;0.004%
1281;19;0.004%
348;19;0.004%
11893;19;0.004%
4788;19;0.004%
10436;19;0.004%
4957;19;0.004%
3456;19;0.004%
10248;19;0.004%
633;19;0.004%
67;19;0.004%
12627;19;0.004%
7318;19;0.004%
10795;19;0.004%
8873;19;0.004%
5918;19;0.004%
4238;19;0.004%
684;19;0.004%
6165;19;0.004%
1363;19;0.004%
14549;19;0.004%
4030;19;0.004%
3942;19;0.004%
5528;19;0.004%
4110;19;0.004%
12173;19;0.004%
9441;19;0.004%
5426;19;0.004%
13386;19;0.004%
14617;19;0.004%
12582;19;0.004%
736;19;0.004%
8051;19;0.004%
5126;19;0.004%
2667;19;0.004%
4626;19;0.004%
4529;19;0.004%
3641;19;0.004%
1250;19;0.004%
14663;19;0.004%
913;19;0.004%
844;19;0.004%
3443;19;0.004%
3055;19;0.004%
1247;19;0.004%
1098;19;0.004%
4786;19;0.004%
5161;19;0.004%
1145;19;0.004%
13973;19;0.004%
933;19;0.004%
9575;19;0.004%
4520;19;0.004%
4521;19;0.004%
13010;19;0.004%
4655;19;0.004%
2568;19;0.004%
14214;19;0.004%
279;19;0.004%
7795;19;0.004%
3137;19;0.004%
14825;19;0.004%
4766;19;0.004%
14029;19;0.004%
6162;19;0.004%
2631;19;0.004%
10352;19;0.004%
3704;19;0.004%
5166;19;0.004%
10384;19;0.004%
4544;19;0.004%
5227;19;0.004%
5363;19;0.004%
5740;19;0.004%
7554;19;0.004%
4744;19;0.004%
7561;19;0.004%
1078;19;0.004%
2204;19;0.004%
5849;19;0.004%
1943;19;0.004%
12849;19;0.004%
2311;19;0.004%
8505;19;0.004%
4771;19;0.004%
4089;18;0.004%
13701;18;0.004%
8887;18;0.004%
2490;18;0.004%
12825;18;0.004%
13097;18;0.004%
7478;18;0.004%
11887;18;0.004%
14748;18;0.004%
6569;18;0.004%
11732;18;0.004%
12853;18;0.004%
3158;18;0.004%
8170;18;0.004%
157;18;0.004%
4915;18;0.004%
4624;18;0.004%
12997;18;0.004%
11604;18;0.004%
14555;18;0.004%
4208;18;0.004%
4752;18;0.004%
509;18;0.004%
3717;18;0.004%
4190;18;0.004%
12224;18;0.004%
5522;18;0.004%
13841;18;0.004%
8704;18;0.004%
5944;18;0.004%
8467;18;0.004%
9509;18;0.004%
7427;18;0.004%
9799;18;0.004%
113;18;0.004%
5118;18;0.004%
3937;18;0.004%
8226;18;0.004%
10638;18;0.004%
10720;18;0.004%
4541;18;0.004%
7459;18;0.004%
1201;18;0.004%
3439;18;0.004%
9377;18;0.004%
13068;18;0.004%
9126;18;0.004%
6610;18;0.004%
5234;18;0.004%
1004;18;0.004%
1151;18;0.004%
10834;18;0.004%
5286;18;0.004%
6953;18;0.004%
14701;18;0.004%
12442;18;0.004%
11707;18;0.004%
5119;18;0.004%
7854;18;0.004%
10700;18;0.004%
13355;18;0.004%
10197;18;0.004%
4729;18;0.004%
3513;18;0.004%
14188;18;0.004%
5489;18;0.004%
11565;18;0.004%
10946;18;0.004%
10300;18;0.004%
10348;18;0.004%
1700;18;0.004%
9961;18;0.004%
4455;18;0.004%
10480;18;0.004%
13279;18;0.004%
2459;18;0.004%
6403;18;0.004%
5138;18;0.004%
13719;18;0.004%
13324;18;0.004%
6757;18;0.004%
534;18;0.004%
8288;18;0.004%
1396;18;0.004%
7966;18;0.004%
4189;18;0.004%
8836;18;0.004%
13440;18;0.004%
8443;18;0.004%
3297;18;0.004%
8471;18;0.004%
1605;18;0.004%
4776;18;0.004%
5332;18;0.004%
2718;18;0.004%
2841;18;0.004%
10864;18;0.004%
14322;18;0.004%
14843;18;0.004%
7052;18;0.004%
4477;18;0.004%
5356;18;0.004%
12878;18;0.004%
4547;18;0.004%
3138;18;0.004%
5156;18;0.004%
7847;18;0.004%
13211;18;0.004%
14308;18;0.004%
4534;18;0.004%
1457;18;0.004%
749;18;0.004%
3902;18;0.004%
5316;18;0.004%
13453;18;0.004%
4549;18;0.004%
23;18;0.004%
2222;18;0.004%
2724;18;0.004%
11271;18;0.004%
4056;18;0.004%
11032;18;0.004%
5432;18;0.004%
5079;18;0.004%
7219;18;0.004%
1189;18;0.004%
4515;18;0.004%
1229;18;0.004%
4666;18;0.004%
10932;18;0.004%
8742;18;0.004%
6031;18;0.004%
10812;18;0.004%
9545;18;0.004%
4499;18;0.004%
8503;18;0.004%
2919;18;0.004%
7363;18;0.004%
12287;18;0.004%
5245;18;0.004%
4678;18;0.004%
929;18;0.004%
3141;18;0.004%
12123;18;0.004%
1650;18;0.004%
5417;18;0.004%
14434;18;0.004%
14220;18;0.004%
9720;18;0.004%
2411;18;0.004%
14650;18;0.004%
10337;18;0.004%
13177;18;0.004%
545;18;0.004%
10140;18;0.004%
9392;18;0.004%
11907;18;0.004%
1393;18;0.004%
3941;18;0.004%
4848;18;0.004%
3420;18;0.004%
14267;18;0.004%
1018;18;0.004%
2933;18;0.004%
7406;18;0.004%
4509;18;0.004%
3280;18;0.004%
2528;18;0.004%
4531;18;0.004%
1483;18;0.004%
473;18;0.004%
1249;18;0.004%
4772;18;0.004%
10828;18;0.004%
4280;18;0.004%
5463;18;0.004%
12514;18;0.004%
5182;18;0.004%
2762;18;0.004%
10495;18;0.004%
4557;18;0.004%
1180;18;0.004%
1729;18;0.004%
464;18;0.004%
677;18;0.004%
10669;18;0.004%
6123;18;0.004%
11874;18;0.004%
14619;18;0.004%
9694;18;0.004%
3879;18;0.004%
2;18;0.004%
12597;18;0.004%
13914;18;0.004%
11649;18;0.004%
12418;18;0.004%
12460;18;0.004%
12231;18;0.004%
4482;18;0.004%
10401;18;0.004%
10394;18;0.004%
5460;18;0.004%
11917;18;0.004%
2557;18;0.004%
5070;18;0.004%
2412;18;0.004%
10853;18;0.004%
12194;18;0.004%
12010;18;0.004%
8149;18;0.004%
2753;18;0.004%
5331;18;0.004%
5803;18;0.004%
6997;18;0.004%
1585;18;0.004%
4738;18;0.004%
5082;18;0.004%
2216;18;0.004%
11527;18;0.004%
5730;18;0.004%
5312;18;0.004%
8830;18;0.004%
1323;18;0.004%
914;18;0.004%
4194;18;0.004%
12310;18;0.004%
5001;18;0.004%
13715;18;0.004%
1727;18;0.004%
5650;18;0.004%
14686;18;0.004%
14668;18;0.004%
10446;18;0.004%
4186;18;0.004%
1870;18;0.004%
4126;18;0.004%
8737;18;0.004%
12070;18;0.004%
4699;18;0.004%
5544;17;0.004%
7628;17;0.004%
4584;17;0.004%
11787;17;0.004%
4045;17;0.004%
14614;17;0.004%
7149;17;0.004%
8237;17;0.004%
6722;17;0.004%
10688;17;0.004%
2839;17;0.004%
13832;17;0.004%
5254;17;0.004%
7227;17;0.004%
1153;17;0.004%
8917;17;0.004%
7044;17;0.004%
4665;17;0.004%
7557;17;0.004%
2948;17;0.004%
3023;17;0.004%
8920;17;0.004%
11003;17;0.004%
3753;17;0.004%
3065;17;0.004%
2116;17;0.004%
4480;17;0.004%
4049;17;0.004%
12528;17;0.004%
1507;17;0.004%
946;17;0.004%
14426;17;0.004%
4469;17;0.004%
14575;17;0.004%
10376;17;0.004%
10117;17;0.004%
1922;17;0.004%
561;17;0.004%
13763;17;0.004%
9834;17;0.004%
14858;17;0.004%
12890;17;0.004%
569;17;0.004%
3578;17;0.004%
13860;17;0.004%
5045;17;0.004%
2861;17;0.004%
375;17;0.004%
2270;17;0.004%
4716;17;0.004%
311;17;0.004%
12437;17;0.004%
3330;17;0.004%
8115;17;0.004%
6859;17;0.004%
1053;17;0.004%
3537;17;0.004%
179;17;0.004%
8610;17;0.004%
11727;17;0.004%
13505;17;0.004%
13887;17;0.004%
6287;17;0.004%
2899;17;0.004%
5064;17;0.004%
7306;17;0.004%
4742;17;0.004%
2886;17;0.004%
3469;17;0.004%
10344;17;0.004%
249;17;0.004%
5123;17;0.004%
5729;17;0.004%
4737;17;0.004%
12422;17;0.004%
4686;17;0.004%
5099;17;0.004%
5732;17;0.004%
5439;17;0.004%
12827;17;0.004%
10836;17;0.004%
8230;17;0.004%
7646;17;0.004%
12124;17;0.004%
5815;17;0.004%
5107;17;0.004%
14774;17;0.004%
6150;17;0.004%
225;17;0.004%
11088;17;0.004%
11089;17;0.004%
13814;17;0.004%
7074;17;0.004%
1925;17;0.004%
9952;17;0.004%
11800;17;0.004%
4304;17;0.004%
7145;17;0.004%
7041;17;0.004%
8468;17;0.004%
9752;17;0.004%
13813;17;0.004%
14137;17;0.004%
13071;17;0.004%
6183;17;0.004%
11551;17;0.004%
9774;17;0.004%
10027;17;0.004%
12187;17;0.004%
379;17;0.004%
14038;17;0.004%
2583;17;0.004%
548;17;0.004%
12044;17;0.004%
4759;17;0.004%
3887;17;0.004%
4252;17;0.004%
12786;17;0.004%
3841;17;0.004%
7679;17;0.004%
4254;17;0.004%
9497;17;0.004%
14738;17;0.004%
11814;17;0.004%
4195;17;0.004%
3170;17;0.004%
2328;17;0.004%
10435;17;0.004%
4305;17;0.004%
6172;17;0.004%
5500;17;0.004%
14430;17;0.004%
11606;17;0.004%
12515;17;0.004%
9657;17;0.004%
3775;17;0.004%
6860;17;0.004%
12618;17;0.004%
2164;17;0.004%
9865;17;0.004%
5496;17;0.004%
11945;17;0.004%
12106;17;0.004%
9573;17;0.004%
10463;17;0.004%
3444;17;0.004%
3432;17;0.004%
2379;17;0.004%
2182;17;0.004%
4762;17;0.004%
8285;17;0.004%
14566;17;0.004%
2535;17;0.004%
2763;17;0.004%
12904;17;0.004%
1335;17;0.004%
4168;17;0.004%
5548;17;0.004%
11388;17;0.004%
14474;17;0.004%
10664;17;0.004%
4567;17;0.004%
2167;17;0.004%
4590;17;0.004%
2526;17;0.004%
1184;17;0.004%
14318;17;0.004%
6298;17;0.004%
11070;17;0.004%
387;17;0.004%
199;17;0.004%
5442;17;0.004%
9626;17;0.004%
2758;17;0.004%
8579;17;0.004%
991;17;0.004%
12295;17;0.004%
5322;17;0.004%
14755;17;0.004%
11081;17;0.004%
3575;17;0.004%
6240;17;0.004%
11495;17;0.004%
13317;17;0.004%
4789;17;0.004%
1065;17;0.004%
4811;17;0.004%
8613;17;0.004%
6838;17;0.004%
4695;17;0.004%
1480;17;0.004%
10222;17;0.004%
11148;17;0.004%
14579;17;0.004%
3860;17;0.004%
13004;17;0.004%
5516;17;0.004%
6856;17;0.004%
4964;17;0.004%
12389;17;0.004%
4884;17;0.004%
12888;17;0.004%
2635;17;0.004%
12167;17;0.004%
2646;17;0.004%
4517;17;0.004%
8759;17;0.004%
4093;17;0.004%
11821;17;0.004%
3219;17;0.004%
14720;17;0.004%
5444;17;0.004%
1114;17;0.004%
519;17;0.004%
6730;17;0.004%
6199;17;0.004%
11937;17;0.004%
4645;17;0.004%
11890;17;0.004%
6148;17;0.004%
13747;17;0.004%
13461;17;0.004%
6641;17;0.004%
5051;17;0.004%
11071;17;0.004%
2438;17;0.004%
9238;17;0.004%
11162;17;0.004%
3385;17;0.004%
2748;17;0.004%
2922;17;0.004%
5153;17;0.004%
12301;17;0.004%
4546;17;0.004%
13163;16;0.003%
2979;16;0.003%
11908;16;0.003%
14147;16;0.003%
4512;16;0.003%
13454;16;0.003%
579;16;0.003%
5346;16;0.003%
4383;16;0.003%
11869;16;0.003%
5170;16;0.003%
4537;16;0.003%
10403;16;0.003%
11498;16;0.003%
12567;16;0.003%
4966;16;0.003%
13934;16;0.003%
7494;16;0.003%
1005;16;0.003%
5386;16;0.003%
1348;16;0.003%
1955;16;0.003%
12427;16;0.003%
367;16;0.003%
9136;16;0.003%
3410;16;0.003%
3445;16;0.003%
11159;16;0.003%
5333;16;0.003%
6360;16;0.003%
793;16;0.003%
1758;16;0.003%
5162;16;0.003%
11639;16;0.003%
4580;16;0.003%
4314;16;0.003%
1082;16;0.003%
6753;16;0.003%
7356;16;0.003%
12470;16;0.003%
4596;16;0.003%
5142;16;0.003%
3171;16;0.003%
531;16;0.003%
13223;16;0.003%
4700;16;0.003%
14521;16;0.003%
750;16;0.003%
6546;16;0.003%
1720;16;0.003%
9447;16;0.003%
2745;16;0.003%
13714;16;0.003%
10539;16;0.003%
8225;16;0.003%
1756;16;0.003%
10100;16;0.003%
1622;16;0.003%
6141;16;0.003%
5949;16;0.003%
1584;16;0.003%
9553;16;0.003%
10141;16;0.003%
4652;16;0.003%
11733;16;0.003%
6986;16;0.003%
7460;16;0.003%
1767;16;0.003%
14708;16;0.003%
14074;16;0.003%
4643;16;0.003%
12651;16;0.003%
13590;16;0.003%
283;16;0.003%
4701;16;0.003%
14275;16;0.003%
9562;16;0.003%
14059;16;0.003%
9303;16;0.003%
12226;16;0.003%
12802;16;0.003%
7937;16;0.003%
13233;16;0.003%
2610;16;0.003%
5285;16;0.003%
6441;16;0.003%
4539;16;0.003%
4187;16;0.003%
685;16;0.003%
9258;16;0.003%
9461;16;0.003%
8361;16;0.003%
7479;16;0.003%
6975;16;0.003%
1191;16;0.003%
4622;16;0.003%
2109;16;0.003%
1923;16;0.003%
4821;16;0.003%
7234;16;0.003%
13447;16;0.003%
6064;16;0.003%
8862;16;0.003%
4591;16;0.003%
1036;16;0.003%
6522;16;0.003%
4183;16;0.003%
2679;16;0.003%
4490;16;0.003%
2307;16;0.003%
4779;16;0.003%
3788;16;0.003%
12606;16;0.003%
8431;16;0.003%
7805;16;0.003%
11144;16;0.003%
12543;16;0.003%
4370;16;0.003%
14929;16;0.003%
4764;16;0.003%
13571;16;0.003%
12356;16;0.003%
11036;16;0.003%
6236;16;0.003%
11147;16;0.003%
651;16;0.003%
14528;16;0.003%
4630;16;0.003%
8968;16;0.003%
7053;16;0.003%
2711;16;0.003%
3435;16;0.003%
2086;16;0.003%
9217;16;0.003%
1551;16;0.003%
2035;16;0.003%
5671;16;0.003%
6776;16;0.003%
12138;16;0.003%
5579;16;0.003%
11451;16;0.003%
13144;16;0.003%
139;16;0.003%
10123;16;0.003%
8620;16;0.003%
8473;16;0.003%
4460;16;0.003%
4981;16;0.003%
1916;16;0.003%
8604;16;0.003%
5277;16;0.003%
10781;16;0.003%
6871;16;0.003%
13527;16;0.003%
7762;16;0.003%
3487;16;0.003%
3981;16;0.003%
1494;16;0.003%
828;16;0.003%
3035;16;0.003%
7842;16;0.003%
12104;16;0.003%
10748;16;0.003%
12438;16;0.003%
4101;16;0.003%
5595;16;0.003%
8543;16;0.003%
5615;16;0.003%
2122;16;0.003%
7829;16;0.003%
3891;16;0.003%
4778;16;0.003%
4705;16;0.003%
11738;16;0.003%
6077;16;0.003%
14522;16;0.003%
2665;16;0.003%
4046;16;0.003%
13123;16;0.003%
645;16;0.003%
9375;16;0.003%
7451;16;0.003%
13160;16;0.003%
14313;16;0.003%
1963;16;0.003%
10472;16;0.003%
2057;16;0.003%
554;16;0.003%
284;16;0.003%
7037;16;0.003%
9650;16;0.003%
5023;16;0.003%
312;16;0.003%
3482;16;0.003%
4706;16;0.003%
4748;16;0.003%
3045;16;0.003%
4486;16;0.003%
14628;16;0.003%
12539;16;0.003%
4634;16;0.003%
3773;16;0.003%
6262;16;0.003%
11494;16;0.003%
11225;16;0.003%
11360;16;0.003%
3350;16;0.003%
8791;16;0.003%
4193;16;0.003%
13347;16;0.003%
2884;16;0.003%
4812;16;0.003%
1869;16;0.003%
14332;16;0.003%
11621;16;0.003%
3496;16;0.003%
12558;16;0.003%
13524;16;0.003%
4548;16;0.003%
13616;16;0.003%
13956;16;0.003%
3962;16;0.003%
10499;16;0.003%
1286;16;0.003%
3522;16;0.003%
4732;16;0.003%
3749;16;0.003%
3790;16;0.003%
6166;16;0.003%
12966;16;0.003%
13255;16;0.003%
445;16;0.003%
2022;16;0.003%
234;16;0.003%
2840;16;0.003%
1682;16;0.003%
368;16;0.003%
12361;16;0.003%
5164;16;0.003%
13346;16;0.003%
5300;16;0.003%
1829;16;0.003%
1934;16;0.003%
2586;16;0.003%
3000;15;0.003%
5562;15;0.003%
5637;15;0.003%
13412;15;0.003%
11725;15;0.003%
10094;15;0.003%
5232;15;0.003%
3440;15;0.003%
143;15;0.003%
34;15;0.003%
5299;15;0.003%
1202;15;0.003%
5274;15;0.003%
3251;15;0.003%
2810;15;0.003%
3557;15;0.003%
11176;15;0.003%
8116;15;0.003%
5620;15;0.003%
5104;15;0.003%
5431;15;0.003%
9585;15;0.003%
7765;15;0.003%
14655;15;0.003%
5208;15;0.003%
12791;15;0.003%
3643;15;0.003%
5352;15;0.003%
14040;15;0.003%
11760;15;0.003%
5499;15;0.003%
1340;15;0.003%
11832;15;0.003%
3744;15;0.003%
12223;15;0.003%
912;15;0.003%
2294;15;0.003%
456;15;0.003%
37;15;0.003%
11996;15;0.003%
4481;15;0.003%
14008;15;0.003%
9916;15;0.003%
13007;15;0.003%
3185;15;0.003%
6090;15;0.003%
5667;15;0.003%
7244;15;0.003%
11076;15;0.003%
5230;15;0.003%
1932;15;0.003%
12936;15;0.003%
5121;15;0.003%
5488;15;0.003%
11001;15;0.003%
5379;15;0.003%
796;15;0.003%
14638;15;0.003%
13576;15;0.003%
9567;15;0.003%
13302;15;0.003%
1367;15;0.003%
7684;15;0.003%
3554;15;0.003%
5410;15;0.003%
8316;15;0.003%
2550;15;0.003%
2130;15;0.003%
526;15;0.003%
5487;15;0.003%
6386;15;0.003%
3343;15;0.003%
6793;15;0.003%
1466;15;0.003%
2927;15;0.003%
26;15;0.003%
4019;15;0.003%
14523;15;0.003%
4751;15;0.003%
5762;15;0.003%
3546;15;0.003%
14193;15;0.003%
444;15;0.003%
14594;15;0.003%
7603;15;0.003%
5248;15;0.003%
5176;15;0.003%
14626;15;0.003%
5305;15;0.003%
8192;15;0.003%
1755;15;0.003%
4123;15;0.003%
3741;15;0.003%
5273;15;0.003%
12444;15;0.003%
1060;15;0.003%
5385;15;0.003%
8605;15;0.003%
60;15;0.003%
6691;15;0.003%
4155;15;0.003%
10723;15;0.003%
2131;15;0.003%
13523;15;0.003%
4740;15;0.003%
12261;15;0.003%
1017;15;0.003%
12183;15;0.003%
11069;15;0.003%
4972;15;0.003%
11135;15;0.003%
4366;15;0.003%
11522;15;0.003%
6037;15;0.003%
7707;15;0.003%
9532;15;0.003%
14155;15;0.003%
5466;15;0.003%
5423;15;0.003%
13861;15;0.003%
5200;15;0.003%
3956;15;0.003%
13011;15;0.003%
2121;15;0.003%
4687;15;0.003%
12770;15;0.003%
9010;15;0.003%
10457;15;0.003%
8565;15;0.003%
3434;15;0.003%
5820;15;0.003%
13843;15;0.003%
5368;15;0.003%
9886;15;0.003%
13913;15;0.003%
14009;15;0.003%
12037;15;0.003%
12041;15;0.003%
12449;15;0.003%
12056;15;0.003%
4922;15;0.003%
12243;15;0.003%
8238;15;0.003%
9141;15;0.003%
6247;15;0.003%
9948;15;0.003%
3710;15;0.003%
8348;15;0.003%
3164;15;0.003%
5680;15;0.003%
10052;15;0.003%
12217;15;0.003%
12653;15;0.003%
5408;15;0.003%
11915;15;0.003%
983;15;0.003%
5490;15;0.003%
4127;15;0.003%
3652;15;0.003%
7281;15;0.003%
8858;15;0.003%
5517;15;0.003%
10513;15;0.003%
4681;15;0.003%
97;15;0.003%
4593;15;0.003%
6796;15;0.003%
80;15;0.003%
10432;15;0.003%
5841;15;0.003%
1404;15;0.003%
4685;15;0.003%
12023;15;0.003%
14236;15;0.003%
4430;15;0.003%
5370;15;0.003%
5048;15;0.003%
5303;15;0.003%
5569;15;0.003%
14899;15;0.003%
1703;15;0.003%
11552;15;0.003%
7096;15;0.003%
13001;15;0.003%
14782;15;0.003%
10588;15;0.003%
9137;15;0.003%
4653;15;0.003%
8212;15;0.003%
13228;15;0.003%
596;15;0.003%
13827;15;0.003%
9800;15;0.003%
12221;15;0.003%
4754;15;0.003%
11714;15;0.003%
13152;15;0.003%
469;15;0.003%
5860;15;0.003%
4798;15;0.003%
3083;15;0.003%
4770;15;0.003%
13822;15;0.003%
7441;15;0.003%
4256;15;0.003%
1136;15;0.003%
5329;15;0.003%
8044;15;0.003%
5233;15;0.003%
12765;15;0.003%
1216;15;0.003%
54;15;0.003%
12375;15;0.003%
10299;15;0.003%
5177;15;0.003%
1465;15;0.003%
12237;15;0.003%
8435;15;0.003%
5137;14;0.003%
6147;14;0.003%
5183;14;0.003%
9518;14;0.003%
13253;14;0.003%
4808;14;0.003%
4315;14;0.003%
2434;14;0.003%
11244;14;0.003%
5372;14;0.003%
12591;14;0.003%
2149;14;0.003%
2720;14;0.003%
11886;14;0.003%
191;14;0.003%
4255;14;0.003%
1921;14;0.003%
11734;14;0.003%
3670;14;0.003%
9711;14;0.003%
10591;14;0.003%
5664;14;0.003%
5397;14;0.003%
794;14;0.003%
14081;14;0.003%
4419;14;0.003%
6915;14;0.003%
12417;14;0.003%
8381;14;0.003%
6259;14;0.003%
5501;14;0.003%
13126;14;0.003%
7047;14;0.003%
4488;14;0.003%
5433;14;0.003%
961;14;0.003%
10743;14;0.003%
10154;14;0.003%
1787;14;0.003%
4982;14;0.003%
7608;14;0.003%
5240;14;0.003%
7337;14;0.003%
13681;14;0.003%
5655;14;0.003%
4446;14;0.003%
1589;14;0.003%
7656;14;0.003%
1936;14;0.003%
10966;14;0.003%
14254;14;0.003%
13262;14;0.003%
3938;14;0.003%
5145;14;0.003%
7294;14;0.003%
4623;14;0.003%
4293;14;0.003%
10000;14;0.003%
13235;14;0.003%
3716;14;0.003%
4286;14;0.003%
3191;14;0.003%
11280;14;0.003%
10068;14;0.003%
11540;14;0.003%
4733;14;0.003%
4095;14;0.003%
5375;14;0.003%
7241;14;0.003%
2537;14;0.003%
3315;14;0.003%
898;14;0.003%
9748;14;0.003%
10849;14;0.003%
9382;14;0.003%
13325;14;0.003%
4913;14;0.003%
617;14;0.003%
7857;14;0.003%
7953;14;0.003%
1251;14;0.003%
5478;14;0.003%
815;14;0.003%
470;14;0.003%
7930;14;0.003%
2848;14;0.003%
1851;14;0.003%
4281;14;0.003%
5150;14;0.003%
2769;14;0.003%
10902;14;0.003%
6919;14;0.003%
4159;14;0.003%
13168;14;0.003%
5171;14;0.003%
14787;14;0.003%
5236;14;0.003%
8870;14;0.003%
8861;14;0.003%
14185;14;0.003%
7572;14;0.003%
7349;14;0.003%
3264;14;0.003%
5629;14;0.003%
1825;14;0.003%
1351;14;0.003%
3252;14;0.003%
5069;14;0.003%
10945;14;0.003%
2698;14;0.003%
2837;14;0.003%
10818;14;0.003%
13509;14;0.003%
12924;14;0.003%
4279;14;0.003%
6344;14;0.003%
3563;14;0.003%
8950;14;0.003%
707;14;0.003%
14746;14;0.003%
2189;14;0.003%
9264;14;0.003%
1645;14;0.003%
1196;14;0.003%
11999;14;0.003%
9474;14;0.003%
507;14;0.003%
2831;14;0.003%
11672;14;0.003%
4837;14;0.003%
10863;14;0.003%
11066;14;0.003%
10990;14;0.003%
3266;14;0.003%
4708;14;0.003%
5237;14;0.003%
13960;14;0.003%
1668;14;0.003%
552;14;0.003%
13486;14;0.003%
8322;14;0.003%
13060;14;0.003%
2883;14;0.003%
8540;14;0.003%
5013;14;0.003%
14201;14;0.003%
13675;14;0.003%
4775;14;0.003%
7019;14;0.003%
7389;14;0.003%
5146;14;0.003%
7380;14;0.003%
1613;14;0.003%
9125;14;0.003%
2517;14;0.003%
6342;14;0.003%
12453;14;0.003%
11934;14;0.003%
3249;14;0.003%
12599;14;0.003%
9457;14;0.003%
7385;14;0.003%
8432;14;0.003%
858;14;0.003%
2488;14;0.003%
12952;14;0.003%
10839;14;0.003%
10962;14;0.003%
4816;14;0.003%
14130;14;0.003%
4971;14;0.003%
463;14;0.003%
13503;14;0.003%
4760;14;0.003%
8564;14;0.003%
5055;14;0.003%
9574;14;0.003%
910;14;0.003%
8864;14;0.003%
6508;14;0.003%
7496;14;0.003%
4726;14;0.003%
2911;14;0.003%
7968;14;0.003%
2165;14;0.003%
9187;14;0.003%
14874;14;0.003%
748;14;0.003%
8944;14;0.003%
3948;14;0.003%
2512;14;0.003%
11394;14;0.003%
151;14;0.003%
599;14;0.003%
9990;14;0.003%
13374;14;0.003%
10822;14;0.003%
8324;14;0.003%
9044;14;0.003%
10529;14;0.003%
3371;14;0.003%
8807;14;0.003%
5148;14;0.003%
4555;14;0.003%
6791;14;0.003%
14681;14;0.003%
11921;14;0.003%
9973;14;0.003%
4908;13;0.003%
697;13;0.003%
89;13;0.003%
13961;13;0.003%
