entity_id;total_amount_of_triples;relative_amount_of_triples
9385;1;0.002%
21481;1;0.002%
87;1;0.002%
6691;1;0.002%
18511;1;0.002%
20736;1;0.002%
7057;1;0.002%
9755;1;0.002%
21480;1;0.002%
15545;1;0.002%
18496;1;0.002%
3995;1;0.002%
2391;1;0.002%
18409;1;0.002%
11805;1;0.002%
9981;1;0.002%
16674;1;0.002%
12619;1;0.002%
19069;1;0.002%
9283;1;0.002%
6102;1;0.002%
11420;1;0.002%
6990;1;0.002%
10373;1;0.002%
13460;1;0.002%
5750;1;0.002%
21780;1;0.002%
1562;1;0.002%
17566;1;0.002%
18949;1;0.002%
12647;1;0.002%
12594;1;0.002%
4248;1;0.002%
2489;1;0.002%
9965;1;0.002%
3356;1;0.002%
18447;1;0.002%
15145;1;0.002%
18625;1;0.002%
2394;1;0.002%
13253;1;0.002%
20797;1;0.002%
11482;1;0.002%
17560;1;0.002%
17118;1;0.002%
19612;1;0.002%
13015;1;0.002%
2224;1;0.002%
17431;1;0.002%
14512;1;0.002%
21562;1;0.002%
20846;1;0.002%
18956;1;0.002%
21207;1;0.002%
18454;1;0.002%
10810;1;0.002%
5790;1;0.002%
2896;1;0.002%
191;1;0.002%
6496;1;0.002%
18048;1;0.002%
16755;1;0.002%
20483;1;0.002%
15304;1;0.002%
3105;1;0.002%
17583;1;0.002%
21521;1;0.002%
14409;1;0.002%
14904;1;0.002%
1718;1;0.002%
20814;1;0.002%
3025;1;0.002%
12536;1;0.002%
13424;1;0.002%
4465;1;0.002%
2154;1;0.002%
1214;1;0.002%
18759;1;0.002%
4604;1;0.002%
14609;1;0.002%
12347;1;0.002%
18842;1;0.002%
5969;1;0.002%
19387;1;0.002%
9418;1;0.002%
1436;1;0.002%
21385;1;0.002%
3835;1;0.002%
19667;1;0.002%
11518;1;0.002%
10059;1;0.002%
2643;1;0.002%
9295;1;0.002%
21420;1;0.002%
18696;1;0.002%
10897;1;0.002%
17834;1;0.002%
16855;1;0.002%
20881;1;0.002%
17842;1;0.002%
20116;1;0.002%
5339;1;0.002%
4520;1;0.002%
18988;1;0.002%
2426;1;0.002%
10745;1;0.002%
370;1;0.002%
11888;1;0.002%
14053;1;0.002%
2035;1;0.002%
15033;1;0.002%
12599;1;0.002%
6166;1;0.002%
8466;1;0.002%
2494;1;0.002%
19677;1;0.002%
21340;1;0.002%
12498;1;0.002%
13869;1;0.002%
21118;1;0.002%
9503;1;0.002%
1936;1;0.002%
470;1;0.002%
9690;1;0.002%
14199;1;0.002%
6789;1;0.002%
19785;1;0.002%
6353;1;0.002%
13879;1;0.002%
5794;1;0.002%
17314;1;0.002%
5962;1;0.002%
21729;1;0.002%
2767;1;0.002%
5637;1;0.002%
10891;1;0.002%
4407;1;0.002%
8489;1;0.002%
14258;1;0.002%
15770;1;0.002%
10805;1;0.002%
12628;1;0.002%
17393;1;0.002%
9445;1;0.002%
14480;1;0.002%
13163;1;0.002%
14071;1;0.002%
20083;1;0.002%
21861;1;0.002%
5589;1;0.002%
5634;1;0.002%
8916;1;0.002%
2723;1;0.002%
6680;1;0.002%
19345;1;0.002%
9638;1;0.002%
9692;1;0.002%
4524;1;0.002%
8454;1;0.002%
12063;1;0.002%
7692;1;0.002%
21893;1;0.002%
16380;1;0.002%
173;1;0.002%
1852;1;0.002%
493;1;0.002%
11388;1;0.002%
20492;1;0.002%
17567;1;0.002%
1504;1;0.002%
7295;1;0.002%
14391;1;0.002%
20504;1;0.002%
14232;1;0.002%
18430;1;0.002%
14248;1;0.002%
4529;1;0.002%
22340;1;0.002%
6804;1;0.002%
22001;1;0.002%
12204;1;0.002%
9521;1;0.002%
4454;1;0.002%
2047;1;0.002%
10865;1;0.002%
20667;1;0.002%
18532;1;0.002%
14576;1;0.002%
14551;1;0.002%
2893;1;0.002%
14454;1;0.002%
2074;1;0.002%
15615;1;0.002%
15656;1;0.002%
15798;1;0.002%
4082;1;0.002%
10094;1;0.002%
18704;1;0.002%
18543;1;0.002%
13081;1;0.002%
10506;1;0.002%
10588;1;0.002%
3937;1;0.002%
17046;1;0.002%
121;1;0.002%
13029;1;0.002%
13005;1;0.002%
15987;1;0.002%
16163;1;0.002%
5410;1;0.002%
2211;1;0.002%
15865;1;0.002%
18267;1;0.002%
18969;1;0.002%
21273;1;0.002%
12441;1;0.002%
4349;1;0.002%
6106;1;0.002%
4645;1;0.002%
1270;1;0.002%
17066;1;0.002%
10736;1;0.002%
7716;1;0.002%
226;1;0.002%
12669;1;0.002%
2357;1;0.002%
7014;1;0.002%
15444;1;0.002%
11504;1;0.002%
18698;1;0.002%
12384;1;0.002%
12623;1;0.002%
7152;1;0.002%
13079;1;0.002%
2782;1;0.002%
13206;1;0.002%
13637;1;0.002%
19730;1;0.002%
931;1;0.002%
10777;1;0.002%
21982;1;0.002%
13903;1;0.002%
13297;1;0.002%
360;1;0.002%
7154;1;0.002%
15186;1;0.002%
7341;1;0.002%
2911;1;0.002%
20026;1;0.002%
18757;1;0.002%
2493;1;0.002%
2495;1;0.002%
1836;1;0.002%
5393;1;0.002%
4977;1;0.002%
15845;1;0.002%
18711;1;0.002%
3718;1;0.002%
20000;1;0.002%
4593;1;0.002%
12865;1;0.002%
12762;1;0.002%
7705;1;0.002%
21059;1;0.002%
10027;1;0.002%
1458;1;0.002%
10763;1;0.002%
11733;1;0.002%
3605;1;0.002%
1492;1;0.002%
8643;1;0.002%
14044;1;0.002%
20938;1;0.002%
9958;1;0.002%
16216;1;0.002%
10210;1;0.002%
19512;1;0.002%
12500;1;0.002%
12501;1;0.002%
11909;1;0.002%
4046;1;0.002%
16155;1;0.002%
7084;1;0.002%
19210;1;0.002%
18383;1;0.002%
1813;1;0.002%
11458;1;0.002%
13645;1;0.002%
16051;1;0.002%
2881;1;0.002%
18071;1;0.002%
7384;1;0.002%
13384;1;0.002%
10085;1;0.002%
6156;1;0.002%
18438;1;0.002%
17531;1;0.002%
17507;1;0.002%
19981;1;0.002%
19835;1;0.002%
11327;1;0.002%
15203;1;0.002%
15881;1;0.002%
1811;1;0.002%
3641;1;0.002%
15580;1;0.002%
1394;1;0.002%
5484;1;0.002%
2120;1;0.002%
15602;1;0.002%
19633;1;0.002%
9045;1;0.002%
12421;1;0.002%
15221;1;0.002%
2348;1;0.002%
9803;1;0.002%
12160;1;0.002%
17179;1;0.002%
3471;1;0.002%
544;1;0.002%
16295;1;0.002%
1988;1;0.002%
1635;1;0.002%
18726;1;0.002%
21754;1;0.002%
13472;1;0.002%
6198;1;0.002%
18739;1;0.002%
3504;1;0.002%
21262;1;0.002%
21300;1;0.002%
19376;1;0.002%
10677;1;0.002%
9266;1;0.002%
12736;1;0.002%
14138;1;0.002%
5879;1;0.002%
16603;1;0.002%
3807;1;0.002%
9367;1;0.002%
11886;1;0.002%
17320;1;0.002%
19520;1;0.002%
15279;1;0.002%
17958;1;0.002%
20885;1;0.002%
13790;1;0.002%
16373;1;0.002%
2386;1;0.002%
15867;1;0.002%
15705;1;0.002%
9058;1;0.002%
17483;1;0.002%
2856;1;0.002%
8581;1;0.002%
3825;1;0.002%
20057;1;0.002%
4864;1;0.002%
19223;1;0.002%
12606;1;0.002%
9158;1;0.002%
7884;1;0.002%
5192;1;0.002%
13084;1;0.002%
13292;1;0.002%
12290;1;0.002%
17985;1;0.002%
13783;1;0.002%
13192;1;0.002%
22008;1;0.002%
14921;1;0.002%
12449;1;0.002%
18991;1;0.002%
20032;1;0.002%
18530;1;0.002%
13626;1;0.002%
21008;1;0.002%
12375;1;0.002%
532;1;0.002%
2959;1;0.002%
16212;1;0.002%
11501;1;0.002%
2754;1;0.002%
19499;1;0.002%
18535;1;0.002%
1151;1;0.002%
12282;1;0.002%
9455;1;0.002%
3930;1;0.002%
288;1;0.002%
8783;1;0.002%
8027;1;0.002%
5850;1;0.002%
11146;1;0.002%
20091;1;0.002%
11509;1;0.002%
13689;1;0.002%
1860;1;0.002%
18710;1;0.002%
18882;1;0.002%
16912;1;0.002%
12340;1;0.002%
21993;1;0.002%
10084;1;0.002%
2342;1;0.002%
12130;1;0.002%
13534;1;0.002%
15372;1;0.002%
4351;1;0.002%
4673;1;0.002%
17692;1;0.002%
2255;1;0.002%
7331;1;0.002%
15783;1;0.002%
17177;1;0.002%
15530;1;0.002%
3619;1;0.002%
3330;1;0.002%
6886;1;0.002%
13037;1;0.002%
6675;1;0.002%
19551;1;0.002%
13883;1;0.002%
13854;1;0.002%
20364;1;0.002%
10815;1;0.002%
10321;1;0.002%
15263;1;0.002%
11424;1;0.002%
11179;1;0.002%
16474;1;0.002%
12565;1;0.002%
19736;1;0.002%
4244;1;0.002%
12966;1;0.002%
12304;1;0.002%
8382;1;0.002%
16880;1;0.002%
9597;1;0.002%
9576;1;0.002%
7351;1;0.002%
18683;1;0.002%
20126;1;0.002%
6791;1;0.002%
2173;1;0.002%
9471;1;0.002%
21460;1;0.002%
6948;1;0.002%
14897;1;0.002%
20394;1;0.002%
21846;1;0.002%
2758;1;0.002%
18181;1;0.002%
6937;1;0.002%
8500;1;0.002%
4644;1;0.002%
3413;1;0.002%
11068;1;0.002%
1389;1;0.002%
15487;1;0.002%
794;1;0.002%
19933;1;0.002%
3456;1;0.002%
14811;1;0.002%
6186;1;0.002%
11946;1;0.002%
5808;1;0.002%
18723;1;0.002%
10921;1;0.002%
4897;1;0.002%
6926;1;0.002%
5521;1;0.002%
9036;1;0.002%
19303;1;0.002%
11765;1;0.002%
12;1;0.002%
17028;1;0.002%
13403;1;0.002%
21080;1;0.002%
3898;1;0.002%
14863;1;0.002%
7843;1;0.002%
10666;1;0.002%
8990;1;0.002%
5602;1;0.002%
7999;1;0.002%
7675;1;0.002%
10758;1;0.002%
1273;1;0.002%
1249;1;0.002%
13763;1;0.002%
9337;1;0.002%
5665;1;0.002%
22200;1;0.002%
601;1;0.002%
12602;1;0.002%
11799;1;0.002%
11956;1;0.002%
6006;1;0.002%
8094;1;0.002%
18273;1;0.002%
3366;1;0.002%
14680;1;0.002%
1545;1;0.002%
3660;1;0.002%
700;1;0.002%
16082;1;0.002%
8632;1;0.002%
18845;1;0.002%
13067;1;0.002%
4066;1;0.002%
2077;1;0.002%
17116;1;0.002%
1527;1;0.002%
8273;1;0.002%
9552;1;0.002%
1591;1;0.002%
5694;1;0.002%
11155;1;0.002%
1414;1;0.002%
12445;1;0.002%
2072;1;0.002%
3772;1;0.002%
18046;1;0.002%
12660;1;0.002%
7269;1;0.002%
15722;1;0.002%
21083;1;0.002%
7752;1;0.002%
8794;1;0.002%
18676;1;0.002%
13483;1;0.002%
21400;1;0.002%
2068;1;0.002%
20961;1;0.002%
3499;1;0.002%
22260;1;0.002%
19084;1;0.002%
18270;1;0.002%
7236;1;0.002%
22327;1;0.002%
13346;1;0.002%
2775;1;0.002%
13455;1;0.002%
10372;1;0.002%
19893;1;0.002%
15677;1;0.002%
3788;1;0.002%
22124;1;0.002%
819;1;0.002%
2090;1;0.002%
21668;1;0.002%
20821;1;0.002%
2725;1;0.002%
10156;1;0.002%
944;1;0.002%
9366;1;0.002%
20942;1;0.002%
5700;1;0.002%
13899;1;0.002%
9324;1;0.002%
11517;1;0.002%
7315;1;0.002%
14673;1;0.002%
3368;1;0.002%
338;1;0.002%
19005;1;0.002%
16723;1;0.002%
20880;1;0.002%
4434;1;0.002%
12897;1;0.002%
8433;1;0.002%
17858;1;0.002%
13983;1;0.002%
22332;1;0.002%
6538;1;0.002%
5004;1;0.002%
18613;1;0.002%
12456;1;0.002%
19231;1;0.002%
9343;1;0.002%
14803;1;0.002%
8172;1;0.002%
18182;1;0.002%
12920;1;0.002%
5580;1;0.002%
22182;1;0.002%
14556;1;0.002%
14706;1;0.002%
17299;1;0.002%
1433;1;0.002%
10756;1;0.002%
13107;1;0.002%
7735;1;0.002%
13517;1;0.002%
4813;1;0.002%
3897;1;0.002%
20777;1;0.002%
19743;1;0.002%
11704;1;0.002%
21469;1;0.002%
22042;1;0.002%
11149;1;0.002%
11556;1;0.002%
1294;1;0.002%
5669;1;0.002%
6945;1;0.002%
5107;1;0.002%
7562;1;0.002%
14120;1;0.002%
14038;1;0.002%
1701;1;0.002%
22328;1;0.002%
20238;1;0.002%
5207;1;0.002%
4872;1;0.002%
1468;1;0.002%
479;1;0.002%
5267;1;0.002%
14592;1;0.002%
13236;1;0.002%
6014;1;0.002%
8591;1;0.002%
15955;1;0.002%
17017;1;0.002%
9309;1;0.002%
3739;1;0.002%
22391;1;0.002%
16797;1;0.002%
18442;1;0.002%
4986;1;0.002%
3466;1;0.002%
13672;1;0.002%
13306;1;0.002%
13322;1;0.002%
3833;1;0.002%
14570;1;0.002%
13310;1;0.002%
1721;1;0.002%
15479;1;0.002%
17244;1;0.002%
14708;1;0.002%
14229;1;0.002%
13158;1;0.002%
13632;1;0.002%
2574;1;0.002%
18017;1;0.002%
1005;1;0.002%
6315;1;0.002%
2474;1;0.002%
1438;1;0.002%
11305;1;0.002%
8666;1;0.002%
18514;1;0.002%
20681;1;0.002%
6448;1;0.002%
9467;1;0.002%
8600;1;0.002%
7309;1;0.002%
12511;1;0.002%
17986;1;0.002%
22072;1;0.002%
13891;1;0.002%
12935;1;0.002%
196;1;0.002%
19661;1;0.002%
13421;1;0.002%
36;1;0.002%
384;1;0.002%
14930;1;0.002%
19215;1;0.002%
16500;1;0.002%
13960;1;0.002%
17417;1;0.002%
17375;1;0.002%
18728;1;0.002%
7206;1;0.002%
18388;1;0.002%
2118;1;0.002%
461;1;0.002%
1287;1;0.002%
5415;1;0.002%
8287;1;0.002%
3665;1;0.002%
20019;1;0.002%
13527;1;0.002%
5315;1;0.002%
19237;1;0.002%
5119;1;0.002%
7316;1;0.002%
14001;1;0.002%
18807;1;0.002%
18253;1;0.002%
4755;1;0.002%
7856;1;0.002%
22180;1;0.002%
6390;1;0.002%
11095;1;0.002%
11863;1;0.002%
20621;1;0.002%
9277;1;0.002%
5771;1;0.002%
15899;1;0.002%
9570;1;0.002%
18957;1;0.002%
19745;1;0.002%
7101;1;0.002%
14403;1;0.002%
475;1;0.002%
7263;1;0.002%
13985;1;0.002%
6494;1;0.002%
22345;1;0.002%
18188;1;0.002%
14124;1;0.002%
7555;1;0.002%
7030;1;0.002%
10589;1;0.002%
14605;1;0.002%
21094;1;0.002%
9509;1;0.002%
20117;1;0.002%
13905;1;0.002%
14641;1;0.002%
3145;1;0.002%
14525;1;0.002%
22266;1;0.002%
3158;1;0.002%
19466;1;0.002%
11200;1;0.002%
3532;1;0.002%
5233;1;0.002%
15054;1;0.002%
219;1;0.002%
3707;1;0.002%
19211;1;0.002%
13440;1;0.002%
2633;1;0.002%
3138;1;0.002%
13593;1;0.002%
5859;1;0.002%
9325;1;0.002%
18301;1;0.002%
1868;1;0.002%
11675;1;0.002%
12924;1;0.002%
33;1;0.002%
18138;1;0.002%
6136;1;0.002%
7273;1;0.002%
15943;1;0.002%
18870;1;0.002%
21201;1;0.002%
12354;1;0.002%
5066;1;0.002%
20954;1;0.002%
12981;1;0.002%
11755;1;0.002%
17295;1;0.002%
9432;1;0.002%
20716;1;0.002%
27;1;0.002%
2032;1;0.002%
6827;1;0.002%
12635;1;0.002%
15887;1;0.002%
6756;1;0.002%
15954;1;0.002%
21845;1;0.002%
21168;1;0.002%
14478;1;0.002%
1922;1;0.002%
256;1;0.002%
13219;1;0.002%
11667;1;0.002%
12698;1;0.002%
16725;1;0.002%
20079;1;0.002%
5868;1;0.002%
21509;1;0.002%
14775;1;0.002%
106;1;0.002%
5923;1;0.002%
16915;1;0.002%
9784;1;0.002%
18382;1;0.002%
1777;1;0.002%
9534;1;0.002%
16109;1;0.002%
8552;1;0.002%
10207;1;0.002%
12061;1;0.002%
19829;1;0.002%
12986;1;0.002%
3497;1;0.002%
19531;1;0.002%
7175;1;0.002%
16764;1;0.002%
1054;1;0.002%
16951;1;0.002%
5994;1;0.002%
8224;1;0.002%
7688;1;0.002%
22204;1;0.002%
3814;1;0.002%
3827;1;0.002%
18162;1;0.002%
6466;1;0.002%
11671;1;0.002%
16593;1;0.002%
15166;1;0.002%
3230;1;0.002%
179;1;0.002%
6069;1;0.002%
13113;1;0.002%
19083;1;0.002%
18076;1;0.002%
6729;1;0.002%
8819;1;0.002%
10744;1;0.002%
14529;1;0.002%
19113;1;0.002%
16629;1;0.002%
924;1;0.002%
4453;1;0.002%
16168;1;0.002%
4708;1;0.002%
10861;1;0.002%
945;1;0.002%
1521;1;0.002%
5353;1;0.002%
5795;1;0.002%
14582;1;0.002%
14036;1;0.002%
39;1;0.002%
21916;1;0.002%
17371;1;0.002%
6467;1;0.002%
1612;1;0.002%
12843;1;0.002%
8776;1;0.002%
3475;1;0.002%
12836;1;0.002%
1305;1;0.002%
2339;1;0.002%
14643;1;0.002%
12439;1;0.002%
19001;1;0.002%
10424;1;0.002%
8058;1;0.002%
1739;1;0.002%
21293;1;0.002%
8844;1;0.002%
8310;1;0.002%
5186;1;0.002%
9019;1;0.002%
1806;1;0.002%
12027;1;0.002%
11455;1;0.002%
7418;1;0.002%
11598;1;0.002%
4427;1;0.002%
12643;1;0.002%
6047;1;0.002%
5477;1;0.002%
14275;1;0.002%
15313;1;0.002%
1142;1;0.002%
14647;1;0.002%
16932;1;0.002%
17579;1;0.002%
9388;1;0.002%
4226;1;0.002%
14603;1;0.002%
8822;1;0.002%
13713;1;0.002%
1312;1;0.002%
14037;1;0.002%
19135;1;0.002%
20795;1;0.002%
3339;1;0.002%
15857;1;0.002%
13367;1;0.002%
2840;1;0.002%
18982;1;0.002%
6857;1;0.002%
11842;1;0.002%
9816;1;0.002%
5517;1;0.002%
18668;1;0.002%
15453;1;0.002%
1343;1;0.002%
11513;1;0.002%
14586;1;0.002%
17661;1;0.002%
5086;1;0.002%
7489;1;0.002%
12849;1;0.002%
13683;1;0.002%
17705;1;0.002%
6914;1;0.002%
8216;1;0.002%
16544;1;0.002%
12259;1;0.002%
4630;1;0.002%
883;1;0.002%
1604;1;0.002%
5826;1;0.002%
17016;1;0.002%
13035;1;0.002%
11438;1;0.002%
936;1;0.002%
11629;1;0.002%
3096;1;0.002%
9549;1;0.002%
18404;1;0.002%
18523;1;0.002%
11569;1;0.002%
11754;1;0.002%
7227;1;0.002%
18058;1;0.002%
22170;1;0.002%
155;1;0.002%
5559;1;0.002%
13444;1;0.002%
4084;1;0.002%
3701;1;0.002%
7666;1;0.002%
13594;1;0.002%
5225;1;0.002%
10117;1;0.002%
6909;1;0.002%
12894;1;0.002%
13660;1;0.002%
19473;1;0.002%
11108;1;0.002%
6133;1;0.002%
19328;1;0.002%
21891;1;0.002%
1541;1;0.002%
8642;1;0.002%
21106;1;0.002%
16333;1;0.002%
9848;1;0.002%
7732;1;0.002%
21035;1;0.002%
6944;1;0.002%
501;1;0.002%
5364;1;0.002%
8796;1;0.002%
21205;1;0.002%
19910;1;0.002%
10408;1;0.002%
6723;1;0.002%
16952;1;0.002%
5640;1;0.002%
15238;1;0.002%
20072;1;0.002%
18701;1;0.002%
6181;1;0.002%
18875;1;0.002%
18210;1;0.002%
21377;1;0.002%
4448;1;0.002%
16943;1;0.002%
7482;1;0.002%
14150;1;0.002%
7286;1;0.002%
21501;1;0.002%
21427;1;0.002%
22062;1;0.002%
21581;1;0.002%
16734;1;0.002%
1430;1;0.002%
2;1;0.002%
5836;1;0.002%
1884;1;0.002%
14709;1;0.002%
11347;1;0.002%
10323;1;0.002%
12294;1;0.002%
11070;1;0.002%
17900;1;0.002%
17790;1;0.002%
5588;1;0.002%
18961;1;0.002%
5447;1;0.002%
22278;1;0.002%
9747;1;0.002%
5361;1;0.002%
17416;1;0.002%
16644;1;0.002%
1715;1;0.002%
4011;1;0.002%
7363;1;0.002%
19646;1;0.002%
6162;1;0.002%
11491;1;0.002%
13685;1;0.002%
13447;1;0.002%
8207;1;0.002%
12690;1;0.002%
19456;1;0.002%
13721;1;0.002%
12889;1;0.002%
12407;1;0.002%
522;1;0.002%
10831;1;0.002%
5179;1;0.002%
5897;1;0.002%
3015;1;0.002%
18104;1;0.002%
4397;1;0.002%
12622;1;0.002%
20437;1;0.002%
14227;1;0.002%
708;1;0.002%
11874;1;0.002%
14996;1;0.002%
14313;1;0.002%
6521;1;0.002%
8229;1;0.002%
14393;1;0.002%
15059;1;0.002%
21158;1;0.002%
15923;1;0.002%
11192;1;0.002%
8275;1;0.002%
7446;1;0.002%
13947;1;0.002%
1888;1;0.002%
1708;1;0.002%
11297;1;0.002%
6405;1;0.002%
11174;1;0.002%
17486;1;0.002%
15101;1;0.002%
10050;1;0.002%
9318;1;0.002%
18177;1;0.002%
1759;1;0.002%
15333;1;0.002%
17543;1;0.002%
9191;1;0.002%
19654;1;0.002%
13560;1;0.002%
1832;1;0.002%
9032;1;0.002%
14205;1;0.002%
7623;1;0.002%
15205;1;0.002%
109;1;0.002%
12505;1;0.002%
916;1;0.002%
3669;1;0.002%
5089;1;0.002%
20447;1;0.002%
17504;1;0.002%
4682;1;0.002%
15125;1;0.002%
3693;1;0.002%
15002;1;0.002%
13063;1;0.002%
14787;1;0.002%
9411;1;0.002%
7181;1;0.002%
13125;1;0.002%
6387;1;0.002%
7676;1;0.002%
13588;1;0.002%
13026;1;0.002%
13056;1;0.002%
11393;1;0.002%
7422;1;0.002%
15915;1;0.002%
10460;1;0.002%
21324;1;0.002%
14019;1;0.002%
1506;1;0.002%
21426;1;0.002%
15694;1;0.002%
11592;1;0.002%
20796;1;0.002%
13768;1;0.002%
13213;1;0.002%
9186;1;0.002%
21410;1;0.002%
8737;1;0.002%
12154;1;0.002%
14596;1;0.002%
14243;1;0.002%
22018;1;0.002%
7470;1;0.002%
13069;1;0.002%
3284;1;0.002%
18095;1;0.002%
6677;1;0.002%
5196;1;0.002%
8143;1;0.002%
15254;1;0.002%
8225;1;0.002%
21978;1;0.002%
10711;1;0.002%
21807;1;0.002%
20971;1;0.002%
17623;1;0.002%
316;1;0.002%
22034;1;0.002%
8981;1;0.002%
13886;1;0.002%
14158;1;0.002%
22076;1;0.002%
15956;1;0.002%
14316;1;0.002%
12961;1;0.002%
13032;1;0.002%
20429;1;0.002%
17425;1;0.002%
14916;1;0.002%
19021;1;0.002%
21096;1;0.002%
18520;1;0.002%
1421;1;0.002%
1619;1;0.002%
13043;1;0.002%
19334;1;0.002%
6457;1;0.002%
21461;1;0.002%
9268;1;0.002%
13812;1;0.002%
9252;1;0.002%
12196;1;0.002%
12895;1;0.002%
21987;1;0.002%
1456;1;0.002%
18517;1;0.002%
19142;1;0.002%
5136;1;0.002%
14319;1;0.002%
18437;1;0.002%
13728;1;0.002%
20531;1;0.002%
1743;1;0.002%
12364;1;0.002%
19970;1;0.002%
2743;1;0.002%
14902;1;0.002%
2312;1;0.002%
3749;1;0.002%
9951;1;0.002%
21716;1;0.002%
986;1;0.002%
2401;1;0.002%
12588;1;0.002%
12397;1;0.002%
2958;1;0.002%
15908;1;0.002%
15871;1;0.002%
15864;1;0.002%
8833;1;0.002%
18513;1;0.002%
20521;1;0.002%
15629;1;0.002%
20180;1;0.002%
14014;1;0.002%
1145;1;0.002%
641;1;0.002%
11147;1;0.002%
13866;1;0.002%
10184;1;0.002%
11705;1;0.002%
1929;1;0.002%
16694;1;0.002%
6668;1;0.002%
2547;1;0.002%
6301;1;0.002%
17544;1;0.002%
20210;1;0.002%
2081;1;0.002%
4856;1;0.002%
9783;1;0.002%
20891;1;0.002%
15734;1;0.002%
7313;1;0.002%
2015;1;0.002%
15210;1;0.002%
11184;1;0.002%
1403;1;0.002%
8298;1;0.002%
10474;1;0.002%
19561;1;0.002%
9996;1;0.002%
22189;1;0.002%
18070;1;0.002%
17233;1;0.002%
6433;1;0.002%
10774;1;0.002%
16542;1;0.002%
5372;1;0.002%
5931;1;0.002%
172;1;0.002%
6121;1;0.002%
20016;1;0.002%
1159;1;0.002%
14726;1;0.002%
11596;1;0.002%
7252;1;0.002%
6946;1;0.002%
12275;1;0.002%
15946;1;0.002%
2752;1;0.002%
6624;1;0.002%
17764;1;0.002%
21880;1;0.002%
17918;1;0.002%
12509;1;0.002%
2976;1;0.002%
14180;1;0.002%
11642;1;0.002%
19523;1;0.002%
10109;1;0.002%
16406;1;0.002%
1605;1;0.002%
3954;1;0.002%
15169;1;0.002%
9524;1;0.002%
4148;1;0.002%
7673;1;0.002%
8012;1;0.002%
11484;1;0.002%
7279;1;0.002%
17599;1;0.002%
5524;1;0.002%
17865;1;0.002%
20300;1;0.002%
16550;1;0.002%
12346;1;0.002%
9407;1;0.002%
12330;1;0.002%
10920;1;0.002%
8719;1;0.002%
13535;1;0.002%
2433;1;0.002%
11663;1;0.002%
981;1;0.002%
6648;1;0.002%
6696;1;0.002%
4292;1;0.002%
13525;1;0.002%
1842;1;0.002%
1986;1;0.002%
3399;1;0.002%
21336;1;0.002%
19570;1;0.002%
9920;1;0.002%
2253;1;0.002%
3774;1;0.002%
13694;1;0.002%
12649;1;0.002%
10000;1;0.002%
20654;1;0.002%
21788;1;0.002%
11637;1;0.002%
2061;1;0.002%
15159;1;0.002%
10465;1;0.002%
14532;1;0.002%
22254;1;0.002%
20620;1;0.002%
19982;1;0.002%
6551;1;0.002%
15180;1;0.002%
17319;1;0.002%
6098;1;0.002%
20726;1;0.002%
12459;1;0.002%
15447;1;0.002%
6180;1;0.002%
6929;1;0.002%
10315;1;0.002%
16093;1;0.002%
10377;1;0.002%
7817;1;0.002%
8919;1;0.002%
1751;1;0.002%
15551;1;0.002%
16972;1;0.002%
6480;1;0.002%
16640;1;0.002%
18494;1;0.002%
16693;1;0.002%
12939;1;0.002%
16357;1;0.002%
16732;1;0.002%
2709;1;0.002%
7218;1;0.002%
20984;1;0.002%
8447;1;0.002%
14077;1;0.002%
22105;1;0.002%
509;1;0.002%
1505;1;0.002%
20294;1;0.002%
10244;1;0.002%
6326;1;0.002%
2756;1;0.002%
4437;1;0.002%
19137;1;0.002%
18398;1;0.002%
8724;1;0.002%
17679;1;0.002%
5328;1;0.002%
22111;1;0.002%
11224;1;0.002%
14224;1;0.002%
14604;1;0.002%
3238;1;0.002%
13374;1;0.002%
10317;1;0.002%
5445;1;0.002%
16815;1;0.002%
2325;1;0.002%
18465;1;0.002%
10552;1;0.002%
14799;1;0.002%
12490;1;0.002%
17709;1;0.002%
21254;1;0.002%
3864;1;0.002%
4843;1;0.002%
17093;1;0.002%
13326;1;0.002%
11725;1;0.002%
11729;1;0.002%
13373;1;0.002%
9519;1;0.002%
6676;1;0.002%
21000;1;0.002%
22250;1;0.002%
15688;1;0.002%
19484;1;0.002%
13933;1;0.002%
7222;1;0.002%
13353;1;0.002%
12336;1;0.002%
21184;1;0.002%
6831;1;0.002%
10660;1;0.002%
14602;1;0.002%
17555;1;0.002%
13422;1;0.002%
9008;1;0.002%
16447;1;0.002%
17106;1;0.002%
16034;1;0.002%
13852;1;0.002%
5465;1;0.002%
309;1;0.002%
13781;1;0.002%
21351;1;0.002%
19364;1;0.002%
14338;1;0.002%
4012;1;0.002%
4610;1;0.002%
6718;1;0.002%
16378;1;0.002%
9921;1;0.002%
22273;1;0.002%
13261;1;0.002%
13277;1;0.002%
9572;1;0.002%
9593;1;0.002%
11314;1;0.002%
3505;1;0.002%
4488;1;0.002%
11129;1;0.002%
4432;1;0.002%
21972;1;0.002%
5400;1;0.002%
18134;1;0.002%
11621;1;0.002%
11109;1;0.002%
12211;1;0.002%
18813;1;0.002%
20477;1;0.002%
19058;1;0.002%
2594;1;0.002%
18085;1;0.002%
1794;1;0.002%
430;1;0.002%
748;1;0.002%
8267;1;0.002%
7717;1;0.002%
12306;1;0.002%
19479;1;0.002%
21125;1;0.002%
1877;1;0.002%
21379;1;0.002%
21537;1;0.002%
1996;1;0.002%
11779;1;0.002%
5439;1;0.002%
